,site_id,load_curve
0,6f245a0a-eff7-e9fe-bb95-8d0270a775cf,"[1.40892061 1.43080845 1.34544586 1.69937232 1.61751177 1.56454319
 1.5115746  1.346978   0.91928951 0.84815401 0.82648504 0.81028804
 0.82736056 0.99305154 1.17778496 1.3053911  1.28788082 1.31677278
 1.32093147 1.3642694  1.38856491 1.39162921 1.39600678 1.41898902]"
0,6f375f3e-7bc8-3b7f-e3bd-77378d0c22c7,"[411.86162113 370.79537204 335.11167244 317.10503452 313.78239803
 311.85395574 310.78623244 309.76997978 329.09645477 377.53277916
 445.94531923 522.98156095 601.4619627  647.09877695 674.78952789
 692.70248583 699.24957814 701.44197417 699.53220494 683.60162916
 658.49523084 618.11790168 534.01347277 462.04071049]"
0,6f493bda-5d1e-6dac-2438-2f79d51b7c6e,"[2.41444822 2.31825114 2.19053557 2.41346327 2.37669169 2.20005678
 1.10872881 0.77187487 0.76301029 0.7873058  0.85920737 0.76760674
 0.7725315  0.9376753  1.10413236 1.93740263 2.15540557 2.07431111
 2.18232762 2.26079555 2.31168479 2.36520057 2.46336755 2.41083673]"
0,71cd23cb-cf0c-1c17-8bee-3d5e0eaf60f2,"[757.82672825 761.92339419 746.95489865 741.10362095 695.98300417
 726.19931151 715.20813844 706.76036036 682.42684922 793.41102967
 821.66046787 829.02061155 815.6231982  866.30247954 879.70153449
 900.34573985 885.32602676 931.85455182 944.22121182 951.1327094
 903.73118762 916.33136356 874.4851411  852.54596872]"
0,72429eca-0240-b236-1d1a-7f629bc2a9d9,"[75.16319846 74.97562419 55.98597122 32.00332908 19.68151636 16.83334908
 16.76303666 16.54322113 16.75277901 17.19018024 20.26666055 31.25167311
 54.79732214 65.37548069 64.25549104 64.18697524 64.89363117 65.60225473
 66.24468351 66.45659889 66.85834573 67.68767163 71.15639581 74.71547803]"
0,72b59214-5b0e-b47b-36e5-f6ede6a8d160,"[1.27431036 1.28262774 1.31896156 1.55753908 1.59912598 1.56104113
 1.52820936 1.22090402 0.9223538  0.62249032 0.44651205 0.40667617
 0.39967206 0.73324282 1.10008311 1.14823637 1.15042515 1.14560983
 1.19026103 1.24147859 1.29663596 1.26161541 1.27649914 1.29576045]"
0,72f8bc16-6c01-b9f1-b89d-8c38c11f0046,"[0.70112423 0.63940051 0.60689888 0.60041005 0.59568592 0.58877027
 0.58150716 0.5755792  0.56929647 0.5637397  0.55984731 0.55986099
 0.6045277  0.67883511 0.76575083 0.82817953 0.85505415 0.87166064
 0.88149467 0.88228172 0.87574455 0.85924841 0.8196761  0.76251781]"
0,732ff022-dfcd-f47b-1062-8506a97e4b65,"[38.71312788 38.76226609 37.53530872 22.14007544 12.48735779  9.79750575
  8.92857197  9.87722538 10.8487174  19.67354098 21.43465754 30.72251849
 31.75475612 33.26087244 33.96380743 35.27456789 36.45734601 37.31251097
 38.04175926 38.30368837 37.89385899 37.73383148 37.39129354 37.56541135]"
0,73fcb689-2e04-1eb9-c81d-0716fd27bfea,"[ 733.06935898  712.50312907  682.21363424  663.0813318   660.1367326
  664.36149715  667.12853121  700.95270786  787.13076388  896.33640642
 1091.25738224 1184.96923463 1198.41958921 1181.88523721 1156.55799053
 1132.13662705 1114.41171307 1089.45573896 1056.23423045  904.16090074
  775.54244934  731.75430987  730.43160002  738.42175797]"
0,77263deb-497e-eb40-93d8-08e12404ae0f,"[263.81684421 276.778093   287.6884826  296.11145445 284.20948436
 220.90830337 158.10234219 128.03160908 119.99163439 113.89349097
 114.17874797 113.506585   126.21372321 205.79842056 251.92719058
 250.3667313  249.89621559 251.80649918 254.92351806 258.19262828
 260.99217125 262.33646435 262.28002289 260.88830704]"
0,77d8e15e-f938-9abc-285a-0fa8eab46953,"[1.62101383 1.56585646 1.49931741 1.44766209 1.39622566 1.35069894
 1.27496699 1.04995994 0.66276396 0.594255   0.58943968 0.6146107
 0.6023535  0.75250412 1.14210777 1.26052102 1.33472081 1.37893426
 1.41067163 1.50872918 1.55162936 1.57242281 1.60766224 1.64946803]"
0,782480db-18b5-6727-b8c6-5a492b2153f8,"[106.1967022  105.56306731 103.5326231   65.18854253  53.23631064
  27.84527001  26.31833744  26.44639045  37.70577628  49.54771166
  56.45944179  80.83224618  91.72142189  91.11662425  90.48996611
  91.33122545  92.10886412  93.11976337  93.92863782  94.18972334
  94.43784942  94.72131526  97.08989477 102.27814404]"
0,7964ab2d-7bfa-cae3-26af-1201e192a1d0,"[119.21945625 116.84531751 106.78770548  77.34954772  58.31099427
  55.63355928  54.63731578  55.25618479  58.84993208  60.5812631
  63.15232947  70.52007951  92.26916476 102.8875518  106.71487266
 112.47385635 119.65390571 124.2510286  125.34736777 125.30283714
 125.86812841 124.32855169 122.94283645 121.20839057]"
0,79ae3c7c-f1a1-90e7-c526-057e26a34eca,"[189.36474627 185.60600472 125.28652284  70.9062736   48.7382467
  44.92485394  45.35184681  46.5710682   62.08535221  84.77937139
 106.37677532 149.9370076  149.45463711 169.6555623  170.62620275
 174.53595333 178.63970204 182.28929505 184.73803196 185.81414445
 185.74259856 185.6802866  188.14007002 194.4003187 ]"
0,7b59d921-c882-0ca0-7f89-fb8d60362225,"[0.86730587 0.84596522 0.81696383 0.79343439 0.62052042 0.39015084
 0.23036957 0.16415884 0.14938454 0.14883735 0.14610137 0.14610137
 0.14829015 0.31573217 0.60519892 0.70971339 0.72394049 0.74254515
 0.77482973 0.81586944 0.84596522 0.82954934 0.8492484  0.88098578]"
0,7bbf216b-e46a-70c5-2359-87e5fdc86737,"[200.58074856 200.12318315 189.62529371 170.06631508 158.75293924
 156.80184303 157.1032113  157.21312932 173.40391054 238.1077741
 275.65934138 307.89887907 354.56614572 398.49263005 415.86758475
 428.58345164 438.75841328 438.65612864 417.74434437 388.37661511
 308.14532253 223.49116671 204.05300899 196.79831   ]"
0,7beee54b-ea35-d1d2-c01f-1869a880773a,"[2.96405202 3.03168546 2.85111074 2.92826539 2.8616169  2.7519588
 2.69942797 2.44268354 1.63830523 1.64257336 1.5933257  1.59825047
 1.68558297 1.99321664 2.53231427 2.66922274 2.69909965 2.74473581
 2.83042673 3.00180855 2.97258828 2.97455819 2.9302353  2.97751305]"
0,7d167b7b-2871-1c6d-a474-8accad23bb94,"[12882.87717075 12318.17076001 12386.28354604 12257.0051761
 12147.83298092 12220.52908178 12478.64587596 13585.97933343
 15111.73397585 15588.37245194 16290.23685696 18190.48049548
 20082.39143126 20955.93971786 21204.12818538 21479.35033073
 21771.32324415 21596.50064555 21155.71446019 20886.61872276
 20581.36207599 19961.87257704 18823.37192215 15858.44657605]"
0,7dbed726-1d39-44ff-ac26-02374efd3b99,"[13.32997143 14.31766046 13.91164092 12.92203671 13.28181817 13.3209427
 13.26813827 13.54118914 13.67607299 18.36362867 23.23066469 23.52505621
 29.13545818 32.25447614 32.57978425 33.09414861 31.81836083 32.10427081
 32.47116581 31.54996112 23.72861317 15.57840035 12.70370546 11.99919043]"
0,7e03e2ca-18ed-5eb8-15d9-d56ad7d89634,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
0,7e1cc7bc-6e8b-6546-2cf1-f8027dc18fe5,"[2231.86690367 2158.20907825 2102.69679649 2032.20469223 1921.31273742
 1865.45716588 1834.58913112 1845.41105643 1845.42550241 1833.03971791
 1930.67885167 2063.40135616 2212.22866368 2324.45905598 2404.22079955
 2415.39082369 2452.60037971 2469.33735843 2491.74586093 2526.29727493
 2498.96860367 2432.41877396 2377.32337357 2312.90531055]"
0,7e7d4cee-9b6d-698b-2ef8-324090f22a95,"[0.81860542 0.78796243 0.7649802  0.7786601  0.66156013 0.45417279
 0.23310555 0.11709997 0.09411774 0.09083456 0.09357054 0.09192895
 0.10943923 0.32120413 0.55485688 0.6506162  0.6659377  0.71354376
 0.74035637 0.76935777 0.77428253 0.75950823 0.76060263 0.81532224]"
0,7e942ab7-170a-97da-c38f-c052a53b1b90,"[0.78467926 0.7638858  0.6478794  0.49247625 0.2692205  0.1411766
 0.07441867 0.06894671 0.07222989 0.07332428 0.06894671 0.07332428
 0.08317381 0.14227099 0.40492459 0.3797533  0.40164142 0.45307758
 0.53953484 0.66320117 0.71026058 0.68399517 0.71354349 0.76826337]"
0,7ed3c3e8-9783-acf8-e06d-be5a2366b500,"[84.10727888 82.11606407 80.22523239 49.59607012 37.01542451 33.71921532
 31.0546027  32.4562912  34.25347482 41.10027558 46.90355962 62.38541633
 72.18408943 73.90321553 75.02253258 75.97822431 77.18386155 78.3239447
 79.03444696 79.44088601 79.53783548 79.63749814 80.79970625 82.71725934]"
0,7f275fd8-3ac0-e8ed-ec70-7fda16deb374,"[1.42949518 1.40552799 1.35299716 1.34708744 1.33953614 1.31885212
 1.2906168  1.24990541 1.25187532 1.2535169  1.2627098  1.25121868
 1.2459656  1.24465233 1.19573299 1.20131439 1.24563728 1.29816811
 1.35037062 1.37368118 1.39732005 1.39502183 1.42686864 1.44558275]"
0,7fca1784-4d99-673e-8ddd-88952202ac35,"[55.14943601 57.87909656 30.09934417 18.21254782 15.77525416 14.37410374
 13.685047   13.40660625 13.39073756 13.58428084 24.69011886 28.73356998
 28.87261252 30.28136896 42.45678391 46.02981051 49.47914342 52.64453626
 54.15479759 54.89479829 55.19148803 54.56998266 53.49805279 50.96188079]"
0,80003fc3-a5cc-a190-a51e-1861cc7ffe03,"[7325.00737526 5762.83061546 4238.45619434 3452.32484264 3022.4037876
 2841.23323396 2820.82467002 2900.74573314 3044.77090058 3346.10302863
 3900.00681946 4421.91088672 5134.82509282 6120.760703   7264.87392981
 7838.5024037  8062.53048725 8193.51789451 8263.98799204 8281.9346221
 8268.79235761 8213.5924892  7952.84276174 7698.46476421]"
0,81141f05-d6e9-4ea6-36b8-0bf0509137bd,"[0.01575925 0.01488373 0.0142271  0.01313271 0.01160056 0.01160056
 0.01203831 0.01225719 0.01160056 0.01181944 0.14402202 0.14161436
 0.24448723 0.26243527 0.31452834 0.28300984 0.33291413 0.38369393
 0.40010981 0.25718218 0.0284542  0.01685364 0.02692205 0.01575925]"
0,811effd3-85a7-f36f-5eeb-cb38de38d5ac,"[291.5508414  280.55761033 205.80466175 151.43073314 131.49740972
 124.98706433 125.91314337 126.08562816 125.59516187 133.5277745
 156.85147911 160.60495787 207.28592207 249.84111001 265.41035556
 273.22092288 279.57303579 284.7408093  285.76696684 285.92368288
 290.95507069 289.4708219  293.17867587 295.59727098]"
0,815bf190-4a28-b933-bac1-42f175e34117,"[109.36329887 108.47441066 102.47369826  65.43550126  34.45076639
  26.34582037  25.57760715  26.91352723  37.17712553  42.43472279
  48.06009057  77.45136294  89.8965775   92.99477466  93.83557344
  94.12956824  95.29144347  96.34801081  97.47535341  97.97286869
  98.5240776   99.87283855 102.82569129 106.55299528]"
0,81e23cd9-b29e-f3c3-464a-f3c7aae48cb9,"[21.30015673 19.23394413 18.36827984 18.08920981 17.67005757 18.40767796
 18.36390227 18.11328644 18.56964802 19.24160487 20.2856551  20.74748863
 20.2429738  21.09550538 21.77621737 21.91192201 22.60029474 23.38825718
 23.82929726 23.56007676 23.27662917 22.99646475 22.85528814 22.91219654]"
0,836c724d-6737-b791-d7f2-f351ca3384dc,"[0.45328856 0.45166014 0.45081968 0.42544739 0.40674628 0.39865649
 0.40033741 0.39366607 0.39193248 0.39876166 0.41909102 0.41599167
 0.42649766 0.43027999 0.42828375 0.44603923 0.47020359 0.4243966
 0.40742925 0.43821194 0.46274411 0.45559995 0.46957311 0.45060952]"
0,83a41458-cc63-6fcf-aeb8-83e13b526353,"[74.89097568 75.04540538 76.37297981 76.82486258 75.17234941 72.98347185
 69.46153969 64.54417804 61.64581828 63.22067749 67.53197837 72.16134249
 74.70905212 75.66557285 74.99955855 75.20424    74.46653479 74.05792429
 72.71869185 72.02839845 71.58725987 72.03505509 74.2027288  74.23931981]"
0,845d744a-be52-529f-e4e7-52ea1868719a,"[1858.90160257 1763.58017275 1698.23838794 1657.12726876 1596.61161706
 1564.50023271 1548.90336449 1542.54891258 1524.43658373 1497.05844594
 1547.74960144 1653.03273689 1739.98042426 1784.48580107 1813.7413688
 1837.07299117 1878.43322139 1923.47129363 1922.21123773 1900.50205189
 1883.77495006 1849.86698399 1869.33362328 1908.61874895]"
0,853e8d46-b872-348a-7bd8-70f5165b3afa,"[1.92437934 1.8731618  1.8204121  1.70506315 1.66785382 1.63458429
 1.57526823 1.48487143 1.58927645 1.55578805 1.54374973 1.54396861
 1.53784002 1.53236805 1.52930376 1.54440637 1.57811365 1.6334899
 1.69368147 1.7877992  1.85499488 1.88673226 1.90993337 1.93050794]"
0,86402464-3ce0-1d98-53ba-bf4b418d3731,"[109.52417453 109.20076109  80.7952466   56.3563432   46.6776497
  44.79936704  44.8280994   43.05457289  44.03465589  46.99636408
  53.62854995  86.12523335  97.63060663  98.88384538  98.98963891
  99.8434678  101.23955437 102.68629991 104.06210603 104.73348833
 104.96960802 105.41037223 107.45536958 111.09242041]"
0,871f9fba-e8c7-cdcd-1ac4-863509f1be51,"[101.71861775  99.8309826   95.38802359  86.69947921  81.76891372
  80.52612186  80.12226375  79.66694185  84.75072226  88.78684094
  91.4033687   95.36030811  97.97128182  99.84162557 101.5106285
 103.16264099 104.23355854 104.84953723 105.39191804 105.60770484
 105.39076893 104.7406452  103.75481665 102.91878303]"
0,871fe49b-fe9e-b4f9-dbef-5054703fcd68,"[1046.85159513  902.01671269  876.6962786   849.13310643  829.81866976
  817.83211955  809.68130481  806.8376633   891.37445923 1067.57902903
 1246.56740444 1403.9567446  1565.21186128 1707.6207223  1778.11955708
 1812.69584114 1832.94737856 1831.1329309  1800.99755386 1762.91902302
 1711.31019224 1602.40344191 1344.38153153 1158.56644658]"
0,872ba917-1c97-07f5-b619-742a535d3f45,"[0.07361703 0.07387421 0.26127247 0.51591292 0.48755173 0.48331918
 0.484523   0.48576787 0.48544776 0.48494434 0.48418374 0.4829635
 0.48027951 0.47899634 0.37945042 0.07492209 0.07271963 0.07148297
 0.07383317 0.07358146 0.07341731 0.07337627 0.07337079 0.07349118]"
0,8947e567-4ae2-7228-69a4-2a7b8b90e679,"[0.91622521 0.94511716 0.93067119 0.90418689 0.86807195 0.776143
 0.72492544 0.68684059 0.56930286 0.55069819 0.54194305 0.53778436
 0.52902922 0.56645744 0.63934396 0.911191   0.87310615 0.87726484
 0.91556857 0.93855081 0.92169717 0.93701866 0.95299679 0.96788052]"
0,8a2629e5-183b-05c3-7544-5ac89ee3c347,"[71.570792   69.44247264 74.11443323 72.45807053 72.66655226 69.84548259
 75.73632258 66.37680629 66.00580732 65.97461714 69.9579314  61.48733524
 62.48788337 63.33576378 68.27612408 70.8772209  72.90540337 74.10376291
 80.28680563 75.14945472 73.13768813 74.19569186 80.30732549 73.75574617]"
0,8a44ff16-3c57-8800-d9ae-b579ae7c74fd,"[1583.57097559 1547.70158498 1475.15746785 1269.56945059 1121.18039245
 1042.50672102  998.74382098  952.68447556  938.10375056  896.77826729
 1022.36826169 1178.88208803 1193.97307342 1261.6683488  1256.27326851
 1336.50302895 1350.16254925 1361.96981064 1404.49844141 1439.08807706
 1455.04417954 1409.44317928 1481.24488805 1463.57496727]"
0,8ab0b38f-bad7-2fae-1ba6-24e2eb146f82,"[70.42157041 71.43935385 73.29812467 75.96231294 67.51420626 52.2107717
 39.16638248 33.1794543  30.14207909 29.16341826 28.71170785 28.67006595
 30.42891849 33.58476357 34.69020866 39.61475499 50.14603735 64.10167284
 67.15557364 69.23770938 70.84695877 71.17872433 71.08860167 70.18922956]"
0,8af2530d-3c10-9a12-3b3d-ab99979b25b6,"[1.41461145 1.39447463 1.44219013 1.46670452 1.32815446 1.08366722
 0.89039755 0.62095817 0.65335218 0.61745612 0.55573239 0.55288697
 0.54894716 0.54632062 0.81904317 1.37368118 1.35026118 1.35485763
 1.35879744 1.38243631 1.45050751 1.45641723 1.39775781 1.42052117]"
0,8bc29311-3d00-1ec4-4632-9bf8c1db339e,"[88.28729419 86.48167007 86.28318607 56.82873991 48.35704707 41.38469673
 40.74692367 40.32045496 40.61259158 43.13661583 48.0614768  68.94181097
 77.43593201 78.21075718 76.8489798  77.11750034 78.1398474  79.16791493
 79.89735018 80.29757171 80.50050624 80.59006629 82.60870703 85.92138683]"
0,8c0761fe-dba5-158c-e5be-bb8aa0f6d07a,"[1.19595187 1.1642145  1.18851    1.23053467 1.15918029 1.0950489
 1.05324312 0.72142338 0.49663521 0.50451484 0.46774326 0.46358457
 0.46205242 0.44935747 0.57543145 1.07447433 1.07337994 1.09920759
 1.10380404 1.10402292 1.17187524 1.19814066 1.172313   1.20339374]"
0,8c5573ab-4066-3a42-8b0b-2b9dba5533a8,"[23.3832777  22.40423432 22.41630002 21.56825551 22.02330378 22.04054043
 21.79233228 21.91988365 21.75268792 22.02847477 30.37102713 39.96840941
 51.28256502 52.40812014 52.54084249 50.96713385 50.99643639 49.83296046
 46.9527115  36.43833788 29.24719568 24.48470147 23.843497   23.49359237]"
0,8cc22eef-f6b8-8bb8-7a7d-e535f80d9a9f,"[104.12974404 103.68934007  77.37390277  42.12685884  24.76067296
  20.40928266  19.91566159  19.49560876  19.81089177  22.292066
  34.03534192  42.28304458  71.15698861  87.71728454  88.28205479
  89.80509315  91.37252052  92.86324467  93.93782616  94.21710366
  94.28913063  93.84955202  96.92224983 103.06640059]"
0,8d7108e3-ac36-ba4a-ad12-34b6ebe6664c,"[ 15.79297556  15.60851916  15.64854611  15.57089122  15.02848465
  14.8439521   14.85863041  14.89083769  14.95572649  15.08770951
  38.64964971 100.04004869 148.68232471 162.16877053 162.61182065
 162.92027784 161.60036735 154.73815049 155.17731095 152.59910562
  96.6545592   40.12557061  19.26371137  16.66363803]"
0,8dc748b2-5f31-e7b9-c1e1-2174f9637a12,"[866.85864969 834.55273711 793.8742312  754.07238821 689.1070561
 675.39533633 669.86311653 670.4051143  671.98136749 692.83030628
 711.75541291 793.26613213 892.66097206 932.3642103  969.20315038
 991.13597528 986.72918593 992.27742642 984.28529856 977.30072294
 963.47679756 951.88762118 924.09525592 902.38776639]"
0,8dd2fc1b-0874-7462-b589-7ad334248d13,"[0.32375406 0.31203312 0.30730535 0.29223557 0.28406046 0.25441337
 0.26170202 0.26800572 0.26968014 0.26248999 0.28149958 0.28652284
 0.31016171 0.32454203 0.32858033 0.32483751 0.32336008 0.32020823
 0.33961181 0.34936284 0.36049281 0.35724247 0.35113576 0.34099074]"
0,8fcfa75c-e407-187d-c37c-784cac8e6c7b,"[1108.70562838 1085.45910595 1038.79948363  931.97008682  867.6103084
  860.21598958  854.5284056   849.49942689  889.82909526  910.88492892
  934.18153075 1002.05773653 1056.17485967 1083.41264165 1113.07721113
 1128.93905908 1152.34367742 1165.61342992 1176.11467094 1169.75422723
 1160.49034442 1147.76487971 1144.54262772 1132.54206929]"
0,914a4622-8135-e1af-b78d-27324b8a2283,"[0.40373225 0.38826849 0.3796009  0.37044084 0.36088679 0.37319871
 0.36994836 0.36541758 0.36384165 0.37359269 0.35478009 0.35162824
 0.36344767 0.38826849 0.39654209 0.41141489 0.42904555 0.38137382
 0.39979244 0.41821106 0.4152562  0.44184993 0.42244636 0.41722611]"
0,92b339d1-29c0-d718-8f9e-f38fddb9ed36,"[1.55513141 1.74030259 1.82697845 1.9348855  1.89176646 1.79217677
 1.013845   0.74265459 0.60716883 0.6288378  0.65050676 0.71288712
 0.6592619  1.11168367 1.37171127 1.55469365 1.35595202 1.23469336
 0.96634837 0.92104053 0.96328408 1.04820892 1.11671787 1.38243631]"
0,92ee232b-db76-9552-baee-7a276d7beda5,"[110.77732664 109.77123814 105.68792379  69.65704192  42.01454
  35.41070345  34.20543556  34.97445133  33.88053786  44.26570489
  49.44484791  76.36552973  87.68578656  91.22334117  91.99406693
  93.30364408  94.78394642  95.92218278  96.51801097  96.9522795
  97.19441379  97.62888752 100.30111984 106.18012671]"
0,93833ebe-84d8-577e-7fd6-84646a06e588,"[631.28054144 625.4128287  614.67731113 602.29912445 560.87775455
 515.29527286 515.05555718 532.76603886 539.76508782 560.72316489
 596.27998338 660.24292969 698.31511306 710.88061045 702.69961784
 689.01272405 673.14645749 678.83025214 659.91993349 653.11357965
 647.83026144 646.81687609 645.17090464 639.99676027]"
0,943cb502-9e81-3890-568d-1c378ef503de,"[1.29379054 1.28437877 1.27037055 1.35091782 1.27277821 1.24979597
 1.1773472  1.10643058 0.97948108 0.62774341 0.57980902 0.56777071
 0.58659426 0.81838654 1.15983693 1.22265504 1.21718308 1.22790813
 1.2423541  1.26183429 1.28700531 1.30954979 1.28022008 1.29160176]"
0,95aecf4b-1374-11de-8c71-81a59f4714a1,"[ 9783.96756797  9754.06001604  9724.27065848  9745.6430451
  9733.66163854  9732.07531695  9739.33989283  9748.55577013
  9724.52182151  9738.4528879   9811.52217651  9906.68396186
 10004.09472332 10061.47261559 10065.94101922 10052.84333255
 10071.37248805 10052.80940639 10021.42880247 10006.49691435
  9947.93051208  9873.60595553  9823.57690735  9793.28631814]"
0,9705b57a-ff74-2e7e-9f3a-a3a3e1153153,"[1.12612964 1.07622535 1.03781217 1.01647152 1.00498042 0.93800361
 0.85559587 0.7836943  0.8690569  0.82374906 0.82867383 0.79321552
 0.83917999 0.84180653 0.90681341 0.96919377 0.97608845 0.97050704
 1.04043872 0.99710078 1.07721031 1.05192984 1.07983685 1.05389975]"
0,97637050-75e4-51c5-bace-70b9b45dff87,"[115.91605921 114.24530982 111.50051245  73.83827246  62.68576773
  54.00055896  51.46114482  50.37772156  50.21966395  50.1420989
  56.52101504  82.31992655  95.48432555  98.83506284 100.31637294
 102.0823755  104.01305218 105.67911165 106.68131505 107.129968
 107.00596424 106.70407157 108.95915348 112.82227155]"
0,97a1a970-21c0-c946-f82b-e1b58b530cc3,"[66.44082824 67.6777651  69.33576939 69.96860172 68.48050183 68.40679451
 68.77779349 69.06704137 68.9041958  69.13598808 68.99202078 68.40712283
 67.40164993 63.88027865 63.24449146 60.29225888 58.11436354 57.07310402
 58.44481529 59.58965904 62.9619741  63.48104435 65.26545095 64.86900735]"
0,989da191-fdc5-2eee-2cc9-ad35a0bbb863,"[16.28510416 16.39071301 15.91711476 13.85172295 13.88920588 13.90644256
 13.79344656 13.94885026 14.05117594 18.61752768 24.3483128  26.22328035
 33.12342361 36.34257847 36.64326274 37.8104321  36.83915896 36.92370076
 36.9888171  34.91959492 25.17786214 17.8790865  16.26814108 15.89112294]"
0,994cc087-b7a6-95cb-30f2-dfeab0d54625,"[1096.93998673 1040.80168523 1006.74759044  984.788719    970.44534033
  988.96680773  985.05399969  980.81205317  985.95120983  994.31173749
 1016.33200433 1061.86794297 1077.20046074 1092.50096753 1131.59047059
 1163.9909113  1200.33797678 1234.3740141  1233.21726883 1235.42848841
 1221.89786015 1208.0617323  1190.70513603 1158.83287638]"
0,998de051-d72a-2d40-1f2f-196f036ec8bf,"[0.45718237 0.46957636 0.47368033 0.45800316 0.44002777 0.42656675
 0.44207976 0.43937114 0.44462422 0.4498773  0.45250384 0.46432328
 0.43715499 0.41786633 0.44446006 0.46169674 0.47704559 0.42935745
 0.43157359 0.43091696 0.44552709 0.47146419 0.48911126 0.46645734]"
0,9a6fb8f6-21fc-e8a0-aa74-52ca121a14a3,"[83.54043385 83.71444222 82.38475561 82.16970753 72.45642895 75.94316272
 77.31388903 78.83399989 77.71115343 76.31580328 71.02332227 78.41867803
 84.1412552  84.09036596 86.11772764 87.39980818 77.60773336 85.7270296
 89.82771743 88.93469334 86.90404848 88.38147805 73.78283238 78.89309708]"
0,9aa3b5ad-0981-1a44-d58d-e3f2d1f2d550,"[10541.07580033 10642.79846733 10611.25370457 10605.15356207
 10559.31548908 10576.69170233 10540.81807095 10468.09406309
 10442.94821193 10440.47269662 10102.62067051  9793.18618124
  9979.04846186 10224.9124402  10442.43931953 10500.74197326
 10701.50495181 10904.17873926 10840.57703817 10637.91310024
 10522.12858698 10465.08338996 10462.73591855 10435.521666  ]"
0,9acc0d29-71e3-007f-0417-e051f2ab4ae6,"[1.28109559 1.27190269 1.2596455  1.28109559 1.26358531 1.20777131
 1.19135542 0.96897491 0.83173812 0.6704247  0.54522623 0.50648474
 0.61898827 0.74112244 1.19091767 1.23928981 1.23863317 1.24082195
 1.24585616 1.24104083 1.26314756 1.27628026 1.33220371 1.29794923]"
0,9bb9a945-20d9-1b7e-0855-6bccef786e2b,"[ 997.76696491  990.27968021  988.09636763  983.87748543  976.01427698
  967.13623858  957.63899303  942.19230279  938.92751177  955.96358791
 1017.9831261  1140.42986174 1303.90481635 1457.94950221 1536.72932969
 1568.38998859 1578.17188556 1572.45456147 1554.14231452 1529.36450747
 1479.95072663 1346.22266716 1119.08691427 1031.02456101]"
0,9e5958d7-e707-bb5f-826a-2ee8c17bf297,"[1198.20794195 1137.87688413  803.77805168  584.56031989  514.90505361
  509.50608003  507.79620702  500.51972688  516.12226406  547.47499107
  832.19125474 1051.73377754 1130.01692603 1148.19360241 1172.44070033
 1196.59006629 1218.92586284 1239.89408219 1246.08363655 1241.51395512
 1232.05076979 1223.04288995 1238.45743789 1248.32195601]"
0,9fce70d5-c75c-4954-d7b1-3a80ee099e2a,"[8132.13871729 8112.08737158 8053.25546975 7989.93152541 7949.78057128
 7923.01053256 7906.23711057 7899.40761033 7889.47009078 7902.05828313
 7923.90651151 7974.59219505 8051.02192457 8104.80692701 8170.47538791
 8223.29874787 8256.70277366 8261.57467972 8239.99731343 8214.37047686
 8200.50332298 8179.09077217 8150.06781752 8146.84242462]"
0,9fe91411-9092-2ce4-aabc-dd3c6868d50a,"[0.07307804 0.07338174 0.07349118 0.07368817 0.07378393 0.07402743
 0.07406573 0.07407941 0.07377298 0.07357599 0.07341457 0.07321758
 0.07306984 0.07300964 0.07293577 0.07294672 0.07294124 0.07290021
 0.07298776 0.07304248 0.07317654 0.07363892 0.07308352 0.07308352]"
0,a03f0e3d-e65c-be54-d81f-8d29058cada5,"[1286.90834506 1173.06714415  883.27606588  718.75153437  660.54770426
  656.76258444  654.93500407  652.24282644  650.32219537  663.71569628
  912.5263258  1082.33223025 1166.89389624 1193.90634285 1210.93815086
 1239.38687789 1266.74953003 1290.81663873 1298.86129742 1298.05084523
 1294.90085596 1296.865892   1318.17961919 1330.097551  ]"
0,a05598bc-59ac-6697-0673-0e87e7ccc677,"[204.3654443  201.87966906 205.49198434 206.12851025 204.33343333
 201.19266432 201.63589318 201.17296525 201.41427875 201.35395038
 191.63861981 188.9078375  196.08075803 199.59457801 206.5742015
 213.56490571 213.79513849 213.52550759 219.37489747 220.03727839
 217.75834329 206.3193449  202.43001157 204.07488315]"
0,a075bba6-b74c-d462-7462-0020ac636a3f,"[1697.40035706 1657.74306961 1596.13487243 1550.63866023 1533.23884915
 1533.40444438 1539.69398515 1569.16932052 1590.6326785  1744.69964893
 2047.15902906 2331.27427439 2526.28451158 2709.15828051 2786.13236074
 2828.86762644 2840.99301399 2838.62543311 2824.37931855 2768.58726908
 2698.06340008 2487.17879784 1992.72621479 1767.3104772 ]"
0,a1894b34-4d99-e549-e68c-8615418bcca0,"[ 1.11795522  1.14792378  1.17045527  1.16251614  1.15720286  1.15602092
  1.15239916  1.15056537  1.37156763  2.74718315  3.43948201  9.77100435
 14.41654974 13.61774051 13.20682768 11.81793513 11.69818331 11.76503632
 10.65634923  9.34944445  6.99951476  4.27747664  1.89394979  1.16808044]"
0,a1dc9b8e-1806-5e10-3b1d-d7db9c3da156,"[1.465829   1.40498079 1.41461145 1.50325722 1.45926265 1.43343499
 1.43715593 1.14757973 0.86610204 0.61307855 0.61023313 0.62424135
 0.69012376 0.71091722 1.11015152 1.22287392 1.24104083 1.267744
 1.34063053 1.37127351 1.44766209 1.38221744 1.40782621 1.43190284]"
